manufacturer,substation_id,window_start,window_end,label,fault_event_id,fault_label,configuration_type,lead_time_bucket,estimated_lead_time_hours,split_event_regime_based,priority_regression_target,target,priority_v2_threshold48_score,risk_gated_urgency_x8_score,priority_lgbm_guarded_score,priority_lgbm_leak_diagnostic_score,model_version
manufacturer 2,40,2019-08-20 12:00:00,2019-08-20 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.6926,10.6926,0.8788290461484904,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-25 12:00:00,2019-12-25 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.672,10.672,0.044012296320288594,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-20 18:00:00,2020-02-21 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.5074,10.5074,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,22,2019-11-01 06:00:00,2019-11-01 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.4099,10.4099,0.17170499721177412,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-18 18:00:00,2020-03-19 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.3745,10.3745,0.36177216347276525,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-18 00:00:00,2020-03-18 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.3273,10.3273,0.3282749790835566,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-19 18:00:00,2019-08-20 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.277,10.277,0.8788290461484904,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-20 18:00:00,2020-03-21 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.2377,10.2377,0.24744748167548558,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-17 12:00:00,2020-03-17 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,10.2319,10.2319,0.1719677372966859,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-12 00:00:00,2020-03-12 06:00:00,normal,,,SH,,,holdout,0.0,0,10.0928,10.0928,0.13174105922972307,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-25 06:00:00,2020-02-25 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.9851,9.9851,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-17 18:00:00,2020-03-18 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.9806,9.9806,0.3418592408528553,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-20 12:00:00,2020-03-20 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.9615,9.9615,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-10 18:00:00,2020-03-11 00:00:00,normal,,,SH,,,holdout,0.0,0,9.933,9.933,0.08457832390043188,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-18 06:00:00,2020-03-18 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.8555,9.8555,0.4092160259797378,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-06 00:00:00,2020-04-06 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.7333,9.7333,0.2972171129394412,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-13 06:00:00,2019-12-13 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,9.6819,9.6819,0.018159438849803967,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-26 18:00:00,2019-12-27 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.6507,9.6507,0.044012296320288594,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-21 00:00:00,2019-10-21 06:00:00,normal,,,SH with sub-circuits,,,holdout,0.0,0,9.6458,9.6458,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-19 06:00:00,2020-03-19 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.6259,9.6259,0.3620532906504465,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-26 06:00:00,2020-02-26 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.5787,9.5787,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-21 12:00:00,2019-10-21 18:00:00,normal,,,SH with sub-circuits,,,holdout,0.0,0,9.5442,9.5442,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-24 18:00:00,2020-02-25 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.5247,9.5247,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-10 00:00:00,2020-04-10 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.5097,9.5097,0.7620384222238588,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-23 18:00:00,2020-02-24 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.4981,9.4981,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-14 12:00:00,2019-12-14 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,9.4964,9.4964,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-06 12:00:00,2020-06-06 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.4874,9.4874,0.15746339858533265,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-06 18:00:00,2020-06-07 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.4377,9.4377,0.15746339858533265,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,59,2020-03-11 18:00:00,2020-03-12 00:00:00,normal,,,SH,,,holdout,0.0,0,9.4343,9.4343,0.16461368698198103,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-25 00:00:00,2018-08-25 06:00:00,normal,,,SH,,,holdout,0.0,0,9.3923,9.3923,0.13313642865310046,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-24 18:00:00,2018-08-25 00:00:00,normal,,,SH,,,holdout,0.0,0,9.3759,9.3759,0.14159821143215148,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,22,2019-11-06 06:00:00,2019-11-06 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.3237,9.3237,0.17142387003409287,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-19 00:00:00,2020-03-19 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.3219,9.3219,0.36177216347276525,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-21 06:00:00,2019-08-21 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.2439,9.2439,0.8788290461484904,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-25 00:00:00,2020-02-25 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.2268,9.2268,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-21 18:00:00,2019-10-22 00:00:00,normal,,,SH with sub-circuits,,,holdout,0.0,0,9.1964,9.1964,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-25 18:00:00,2018-08-26 00:00:00,normal,,,SH,,,holdout,0.0,0,9.1922,9.1922,0.18647479143674406,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-09 00:00:00,2020-04-09 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.1478,9.1478,0.2972171129394412,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-24 12:00:00,2018-08-24 18:00:00,normal,,,SH,,,holdout,0.0,0,9.1175,9.1175,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-19 18:00:00,2020-03-20 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.0647,9.0647,0.24744748167548558,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,10,2018-08-25 12:00:00,2018-08-25 18:00:00,normal,,,SH,,,holdout,0.0,0,9.0553,9.0553,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,3,2019-09-07 06:00:00,2019-09-07 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,9.0154,9.0154,1.0011021038608843,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-17 06:00:00,2020-02-17 12:00:00,normal,,,SH,,,holdout,0.0,0,9.0093,9.0093,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-24 06:00:00,2020-02-24 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.9109,8.9109,0.08535891506515708,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-21 06:00:00,2019-10-21 12:00:00,normal,,,SH with sub-circuits,,,holdout,0.0,0,8.8781,8.8781,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,40,2019-08-20 06:00:00,2019-08-20 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.8502,8.8502,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-26 18:00:00,2020-02-27 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.8342,8.8342,0.1302354950697499,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-07 12:00:00,2020-06-07 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.6824,8.6824,0.2102384249721154,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-08 00:00:00,2020-04-08 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.6308,8.6308,0.8418102176556784,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,6,2020-06-07 18:00:00,2020-06-08 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.617,8.617,0.2102384249721154,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-26 00:00:00,2020-02-26 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.5286,8.5286,0.13072548979291226,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-25 12:00:00,2020-02-25 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.494,8.494,0.13072548979291226,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,43,2020-03-17 06:00:00,2020-03-17 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.4411,8.4411,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-05 12:00:00,2020-04-05 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,8.4149,8.4149,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-23 12:00:00,2020-02-23 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.38,8.38,0.1222315111440692,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,25,2020-04-07 00:00:00,2020-04-07 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.292,8.292,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-12 06:00:00,2019-12-12 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,8.2726,8.2726,0.19004102169645173,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,22,2019-11-06 00:00:00,2019-11-06 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.2239,8.2239,0.19543446087097302,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-12 18:00:00,2019-12-13 00:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,8.2114,8.2114,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-20 12:00:00,2020-02-20 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.1809,8.1809,0.07221819376419492,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-06 12:00:00,2020-04-06 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,8.1108,8.1108,0.18074561120108434,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,13,2019-12-25 06:00:00,2019-12-25 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.064,8.064,0.047140854599647265,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-20 06:00:00,2020-02-20 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,8.0529,8.0529,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-21 18:00:00,2020-02-22 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.9979,7.9979,0.04190787140230195,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-15 18:00:00,2020-02-16 00:00:00,normal,,,SH,,,holdout,0.0,0,7.9301,7.9301,0.057664896253268226,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-22 18:00:00,2020-02-23 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.9128,7.9128,0.04190787140230195,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-22 06:00:00,2020-02-22 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.8805,7.8805,0.0573837690755871,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-25 18:00:00,2020-02-26 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.8778,7.8778,0.04190787140230195,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-21 06:00:00,2020-02-21 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.8712,7.8712,0.0573837690755871,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-14 00:00:00,2019-12-14 06:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.8529,7.8529,0.07656759466841989,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,55,2019-10-20 18:00:00,2019-10-21 00:00:00,normal,,,SH with sub-circuits,,,holdout,0.0,0,7.7558,7.7558,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-07 18:00:00,2020-04-08 00:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.7485,7.7485,0.07451729734159485,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-07 12:00:00,2020-04-07 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.722,7.722,0.07451729734159485,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-07 06:00:00,2020-04-07 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.7102,7.7102,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-23 06:00:00,2020-02-23 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.7075,7.7075,0.030224282331938253,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,52,2020-03-17 12:00:00,2020-03-17 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.6983,7.6983,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-26 12:00:00,2020-02-26 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.6487,7.6487,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-21 12:00:00,2020-02-21 18:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.5819,7.5819,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-14 18:00:00,2019-12-15 00:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.5676,7.5676,0.07656759466841989,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-23 00:00:00,2020-02-23 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.5368,7.5368,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-17 12:00:00,2020-02-17 18:00:00,normal,,,SH,,,holdout,0.0,0,7.5206,7.5206,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-20 00:00:00,2020-02-20 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.5114,7.5114,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-06 06:00:00,2020-04-06 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.4895,7.4895,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-24 00:00:00,2020-02-24 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.4861,7.4861,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,52,2020-03-17 06:00:00,2020-03-17 12:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.4715,7.4715,0.05326875134714687,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-18 06:00:00,2020-02-18 12:00:00,normal,,,SH,,,holdout,0.0,0,7.4328,7.4328,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-17 18:00:00,2020-02-18 00:00:00,normal,,,SH,,,holdout,0.0,0,7.3978,7.3978,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,52,2020-03-17 18:00:00,2020-03-18 00:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.359,7.359,0.05326875134714687,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-21 00:00:00,2020-02-21 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.3548,7.3548,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-21 18:00:00,2020-02-22 00:00:00,normal,,,SH,,,holdout,0.0,0,7.3258,7.3258,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,24,2020-02-22 00:00:00,2020-02-22 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.3149,7.3149,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-05 00:00:00,2020-04-05 06:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.3066,7.3066,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-19 06:00:00,2020-02-19 12:00:00,normal,,,SH,,,holdout,0.0,0,7.2981,7.2981,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,22,2019-11-05 00:00:00,2019-11-05 06:00:00,normal,,,SH + DHW,,,holdout,0.0,0,7.2637,7.2637,0.00906306395296526,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,19,2017-06-20 18:00:00,2017-06-21 00:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.2476,7.2476,0.008781936775284119,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-20 12:00:00,2020-02-20 18:00:00,normal,,,SH,,,holdout,0.0,0,7.1862,7.1862,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-05 06:00:00,2020-04-05 12:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.1852,7.1852,0.022389949344473824,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,26,2019-12-13 12:00:00,2019-12-13 18:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.0984,7.0984,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-05 18:00:00,2020-04-06 00:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.0973,7.0973,0.022389949344473824,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-20 00:00:00,2020-02-20 06:00:00,normal,,,SH,,,holdout,0.0,0,7.0769,7.0769,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 1,20,2020-04-06 00:00:00,2020-04-06 06:00:00,normal,,,SH + DHW with sub-circuits,,,holdout,0.0,0,7.0674,7.0674,0.022389949344473824,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-18 18:00:00,2020-02-19 00:00:00,normal,,,SH,,,holdout,0.0,0,7.0567,7.0567,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-21 06:00:00,2020-02-21 12:00:00,normal,,,SH,,,holdout,0.0,0,7.0549,7.0549,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-18 00:00:00,2020-02-18 06:00:00,normal,,,SH,,,holdout,0.0,0,7.0537,7.0537,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
manufacturer 2,31,2020-02-15 06:00:00,2020-02-15 12:00:00,normal,,,SH,,,holdout,0.0,0,7.0526,7.0526,0.0,0.0005048356646415731,priority_engine_v3_lgbm_regression_candidate
