manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action,split_time_based,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,m1_hybrid_priority_score,m1_specialist_priority_level,m1_specialist_priority_high_label,m1_hybrid_priority_level,m1_hybrid_priority_high_label,m1_priority_agreement,m1_priority_review_required,m1_why_reason,m1_recommended_action,current_best_priority_high_label,priority_source,priority_high_label
manufacturer 1,2,2018-02-27 12:00:00,2018-02-27 18:00:00,SH + DHW,normal,,,0.381004954092,0.117785436162,0.677826963673,0.117785436162,0,0,0,0,no_active_anomaly,0.0109079802004,0.0234607247396,low,1-3d,0.665128785622,14.0181,low,21.9118143494,low,22.7442034293,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.441; pre_event=0.275; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-20 18:00:00,2018-02-27 18:00:00,1008,1008,1,0.441211565648,0.207057218152,0.166283877928,0.274867381835,0,0,0,0,normal,,unknown_review,0.1,0.665128785622,36.5715695696,False,,21.9118143494,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.441; pre_event=0.275; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,16,2018-12-01 00:00:00,2018-12-01 06:00:00,SH + DHW,normal,,,0.418237100872,0.132624107607,0.740311327318,0.132624107607,0,0,0,0,no_active_anomaly,0.0175295688381,0.0211310684613,low,1-3d,0.667677960597,14.014,low,31.3771321501,low,22.6925475833,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.607; pre_event=0.765; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-11-24 06:00:00,2018-12-01 06:00:00,1008,1008,1,0.607308730484,0.188815302172,0.085456526108,0.765320185136,1,0,0,1,fault,,unknown_review,0.1,0.667677960597,63.6229490004,False,,31.3771321501,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.607; pre_event=0.765; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-02-27 00:00:00,2018-02-27 06:00:00,SH + DHW,normal,,,0.395882003047,0.122955350498,0.703650355922,0.122955350498,0,0,0,0,no_active_anomaly,0.0260674719329,0.0273708455296,low,1-3d,0.669867097775,14.0127,low,26.5806786294,low,23.1014094374,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.493; pre_event=0.515; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-20 06:00:00,2018-02-27 06:00:00,1008,1008,1,0.493289108788,0.270234574887,0.271106388382,0.515003589753,0,0,0,0,normal,,unknown_review,0.1,0.669867097775,49.9212103696,True,m1_specialist_gate_near_threshold,26.5806786294,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.493; pre_event=0.515; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-02-27 06:00:00,2018-02-27 12:00:00,SH + DHW,normal,,,0.391095309496,0.136986966876,0.677643015003,0.136986966876,0,0,0,0,no_active_anomaly,0.0127258623541,0.0234607247396,low,1-3d,0.668049929049,14.0123,low,26.0143513716,low,22.8318377321,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.479; pre_event=0.487; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-20 12:00:00,2018-02-27 12:00:00,1008,1008,1,0.478604813725,0.192685796404,0.143353716881,0.48658868138,0,0,0,0,normal,,unknown_review,0.1,0.668049929049,48.3038753474,True,m1_specialist_gate_near_threshold,26.0143513716,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.479; pre_event=0.487; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2018-10-03 00:00:00,2018-10-03 06:00:00,SH + DHW with sub-circuits,normal,,,0.617745347146,0.433044368396,0.826025174248,0.433044368396,0,0,0,0,no_active_anomaly,0.00461202871622,0.0202230275039,low,1-3d,0.662099547196,14.0106,low,17.1927547181,low,22.4752529286,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.319; pre_event=0.032; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-09-26 06:00:00,2018-10-03 06:00:00,1008,1008,1,0.318743579315,0.0843677862913,0.0393843175474,0.031626985588,0,0,0,0,normal,,unknown_review,0.1,0.662099547196,23.1024706232,False,,17.1927547181,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.319; pre_event=0.032; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-11 12:00:00,2019-01-11 18:00:00,SH + DHW,normal,,,0.435035123916,0.116092206901,0.794694157997,0.116092206901,0,0,0,0,no_active_anomaly,0.010614784526,0.0181235233517,low,1-3d,0.695184621392,13.9997,low,26.0495677827,low,23.3523324261,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.385; pre_event=0.474; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-04 18:00:00,2019-01-11 18:00:00,1008,1008,1,0.384615398133,0.110908708833,0.0883757986479,0.474042818603,0,0,0,0,normal,,unknown_review,0.1,0.695184621392,48.4278936649,False,,26.0495677827,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.385; pre_event=0.474; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,2,2018-02-28 06:00:00,2018-02-28 12:00:00,SH + DHW,normal,,,0.386388408048,0.110945488297,0.696994253725,0.110945488297,0,0,0,0,no_active_anomaly,0.0250641923148,0.0250641923148,low,1-3d,0.680238852409,13.9919,low,33.0010927418,low,23.2856961496,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.786; pre_event=0.844; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-02-21 12:00:00,2018-02-28 12:00:00,1008,1008,1,0.785853340767,0.111073965843,0.0567054122288,0.843576612545,1,0,0,1,fault,,unknown_review,0.1,0.680238852409,68.3038792623,False,,33.0010927418,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.786; pre_event=0.844; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,16,2018-12-01 06:00:00,2018-12-01 12:00:00,SH + DHW,normal,,,0.409156109889,0.121235081658,0.733833014064,0.121235081658,0,0,0,0,no_active_anomaly,0.0160788350688,0.0205412715486,low,1-3d,0.672688303839,13.9854,low,35.509424554,low,22.8104190503,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.741; pre_event=0.978; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2018-11-24 12:00:00,2018-12-01 12:00:00,1008,1008,1,0.74129838249,0.206624787266,0.115257375668,0.978217525387,1,0,0,1,fault,,unknown_review,0.1,0.672688303839,75.4826130114,False,,35.509424554,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.741; pre_event=0.978; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,15,2019-03-03 18:00:00,2019-03-04 00:00:00,SH + DHW with sub-circuits,normal,,,0.519829039473,0.257131321453,0.816062636388,0.257131321453,0,0,0,0,no_active_anomaly,0.00801137012743,0.0138825468831,low,1-3d,0.705013424952,13.9769,low,17.2371661645,low,23.4139428271,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.105; pre_event=0.012; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-02-25 00:00:00,2019-03-04 00:00:00,1008,1008,1,0.105356083944,0.0484664114984,0.0510558495947,0.0116644261025,0,0,0,0,normal,,unknown_review,0.1,0.705013424952,23.2919461842,False,,17.2371661645,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.105; pre_event=0.012; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,11,2016-09-30 06:00:00,2016-09-30 12:00:00,SH + DHW,normal,,,0.493603885898,0.260413194678,0.756563601528,0.260413194678,0,0,0,0,no_active_anomaly,0.00485335631652,0.0200984123241,low,1-3d,0.660074357019,13.964,low,35.6840118208,low,22.4076433884,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.706; pre_event=0.995; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-23 12:00:00,2016-09-30 12:00:00,1008,1008,1,0.705804038344,0.192487344624,0.162392049489,0.994889925825,1,0,0,1,fault,,unknown_review,0.1,0.660074357019,76.0211766309,False,,35.6840118208,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.706; pre_event=0.995; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-12 00:00:00,2019-01-12 06:00:00,SH + DHW,normal,,,0.446956516557,0.133094113308,0.800886460646,0.133094113308,0,0,0,0,no_active_anomaly,0.0114999079162,0.0181235233517,low,1-3d,0.691783053553,13.9546,low,22.077634245,low,23.2502853909,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.355; pre_event=0.271; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-05 06:00:00,2019-01-12 06:00:00,1008,1008,1,0.355312998098,0.0665611964668,0.0589151647671,0.271086866631,0,0,0,0,normal,,unknown_review,0.1,0.691783053553,37.1632692713,False,,22.077634245,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.355; pre_event=0.271; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,11,2016-10-01 06:00:00,2016-10-01 12:00:00,SH + DHW,normal,,,0.432264861785,0.16518542828,0.73343954212,0.16518542828,0,0,0,0,no_active_anomaly,0.00344504200268,0.0161982372111,low,1-3d,0.683555932783,13.9443,low,33.9593534698,low,22.8975810301,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.766; pre_event=0.893; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-24 12:00:00,2016-10-01 12:00:00,1008,1008,1,0.765770273609,0.13372596593,0.110608499036,0.893154346782,1,0,0,1,fault,,unknown_review,0.1,0.683555932783,71.1301670565,False,,33.9593534698,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.766; pre_event=0.893; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,11,2016-09-30 00:00:00,2016-09-30 06:00:00,SH + DHW,normal,,,0.486983899275,0.262775726181,0.739814392338,0.262775726181,0,0,0,0,no_active_anomaly,0.022331569249,0.0234481477115,low,1-3d,0.665636826249,13.9279,low,17.7138189522,low,22.7587529116,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.360; pre_event=0.060; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-23 06:00:00,2016-09-30 06:00:00,1008,1008,1,0.359929807399,0.229336911686,0.19779508627,0.0595583000801,0,0,0,0,normal,,unknown_review,0.1,0.665636826249,24.7448112919,False,,17.7138189522,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.360; pre_event=0.060; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,11,2016-09-30 18:00:00,2016-10-01 00:00:00,SH + DHW,normal,,,0.47980378297,0.244903476337,0.744691362791,0.244903476337,0,0,0,0,no_active_anomaly,0.0126764393224,0.0200984123241,low,1-3d,0.666412365389,13.9204,low,16.721603415,low,22.5977836395,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.314; pre_event=0.008; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2016-09-24 00:00:00,2016-10-01 00:00:00,1008,1008,1,0.314155822599,0.0752860086257,0.091859726205,0.00784486121703,0,0,0,0,normal,,unknown_review,0.1,0.666412365389,21.9238383286,False,,16.721603415,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.314; pre_event=0.008; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,3,2019-01-11 18:00:00,2019-01-12 00:00:00,SH + DHW,normal,,,0.436637530347,0.119463763634,0.79430156515,0.119463763634,0,0,0,0,no_active_anomaly,0.0103224677767,0.0181235233517,low,1-3d,0.673841981687,13.9138,low,19.9927397378,low,22.712053235,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.363; pre_event=0.174; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2019-01-05 00:00:00,2019-01-12 00:00:00,1008,1008,1,0.362659538836,0.0643901233585,0.0359480343797,0.173944360003,0,0,0,0,normal,,unknown_review,0.1,0.673841981687,31.2821992508,False,,19.9927397378,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.363; pre_event=0.174; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,19,2017-06-14 12:00:00,2017-06-14 18:00:00,SH + DHW with sub-circuits,normal,,,0.57205589173,0.26126740341,0.92251950622,0.26126740341,1,0,0,0,no_active_anomaly,0.016932837505,0.0697470860691,low,1-3d,0.744713010875,13.9121,low,25.5482211687,low,30.6774800601,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.568; pre_event=0.424; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-06-07 18:00:00,2017-06-14 18:00:00,1008,1008,1,0.56828289846,0.100050824588,0.0770888262727,0.423941275559,1,0,0,0,fault,,unknown_review,0.1,0.744713010875,47.158160482,False,,25.5482211687,medium,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.568; pre_event=0.424; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
manufacturer 1,19,2017-10-05 00:00:00,2017-10-05 06:00:00,SH + DHW with sub-circuits,normal,,,0.580142239929,0.321389764681,0.871926946061,0.321389764681,0,0,0,0,no_active_anomaly,0.00836493457764,0.0130090507171,low,1-3d,0.712270359634,13.9081,low,20.216500035,low,23.5836085785,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.495; pre_event=0.165; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,train,m1_runtime_model,2017-09-28 06:00:00,2017-10-05 06:00:00,1008,1008,1,0.495191230901,0.0815235595896,0.0488297270029,0.164799805656,0,0,0,0,normal,,unknown_review,0.1,0.712270359634,31.9321001001,True,m1_specialist_gate_near_threshold,20.216500035,low,0,low,0,both_not_high,False,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; agreement=both_not_high; fault_gate=0.495; pre_event=0.165; fault_group=unknown_review,monitor: no high-priority agreement in the current window.,0,m1_hybrid_current_best_0.65_m1_specialist_0.35,0
